Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"24260","","","None","192.168.0.105","tcp","443","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Response Code : HTTP/1.1 200 OK

Protocol version : HTTP/1.1
SSL : yes
Keep-Alive : no
Options allowed : GET,HEAD,POST,OPTIONS,TRACE
Headers :

  Date: Thu, 20 Apr 2023 06:03:43 GMT
  Server: Apache/2.0.52 (CentOS)
  X-Powered-By: PHP/4.3.9
  Content-Length: 667
  Connection: close
  Content-Type: text/html; charset=UTF-8
  
Response Body :

<html>
<body>
<form method=""post"" name=""frmLogin"" id=""frmLogin"" action=""index.php"">
	<table width=""300"" border=""1"" align=""center"" cellpadding=""2"" cellspacing=""2"">
		<tr>
			<td colspan='2' align='center'>
			<b>Remote System Administration Login</b>
			</td>
		</tr>
		<tr>
			<td width=""150"">Username</td>
			<td><input name=""uname"" type=""text""></td>
		</tr>
		<tr>
			<td width=""150"">Password</td>
			<td>
			<input name=""psw"" type=""password"">
			</td>
		</tr>
		<tr>
			<td colspan=""2"" align=""center"">
			<input type=""submit"" name=""btnLogin"" value=""Login"">
			</td>
		</tr>
	</table>
</form>

<!-- Start of HTML when logged in as Administator -->
</body>
</html>

","","","","","","None","","","","2007/01/30","2019/11/22","","",""
"24906","CVE-2006-4625","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0905","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0906","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0907","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0908","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0909","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0910","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-0988","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1286","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1376","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1378","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1379","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1380","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1700","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1701","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1777","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
"24906","CVE-2007-1825","7.5","High","192.168.0.105","tcp","80","PHP < 4.4.5 Multiple Vulnerabilities","The remote web server uses a version of PHP that is affected by
multiple flaws.","According to its banner, the version of PHP installed on the remote
host is older than 4.4.5.  Such versions may be affected by several
issues, including buffer overflows, format string vulnerabilities,
arbitrary code execution, 'safe_mode' and 'open_basedir' bypasses, and
clobbering of super-globals.","Upgrade to PHP version 4.4.5 or later.","http://www.php.net/releases/4_4_5.php","
  Version source     : X-Powered-By: PHP/4.3.9
  Installed version  : 4.3.9
  Fixed version      : 4.4.5
","","","6.2","","7.3","High","22496;22805;22806;22833;22862;23119;23120;23169;23219;23233;23234;23235;23236","CWE:20;CWE:399","","2007/04/02","2022/04/11","true","",""
